"","document","term","count",".topic"
"10195","1539","pilotierungsergebnis",1,19
"10196","1539","quasi",1,9
"10197","1539","sachunterricht",1,7
"10198","1539","tablet",2,16
"10199","864","besitz",2,6
"10200","864","chemielehramtsstudier",1,6
"10201","864","cross",1,12
"10202","864","diagnosekompetenz",3,6
"10203","864","diagnost",4,20
"10204","864","gewiss",1,6
"10205","864","heterogenitat",1,20
"10206","864","klassifiziert",1,6
"10207","864","pck",1,6
"10208","864","teilkompetenz",2,15
"10209","864","unterrichtsgestalt",1,6
"10210","660","bestat",1,23
"10211","660","diejen",2,5
"10212","660","medi",2,28
"10213","660","textbasiert",2,4
"10214","660","vorliegt",1,22
"10215","1023","anschlussfah",1,9
"10216","1023","bne",2,33
"10217","1023","bundesstift",1,4
"10218","1023","dynam",1,31
"10219","1023","energiebegriff",1,31
"10220","1023","fortbild",1,15
"10221","1023","klima",1,3
"10222","1023","labor",4,6
"10223","1023","materi",1,23
"10224","1023","materiali",1,16
"10225","1023","simulation",1,23
"10226","921","akadem",1,30
"10227","921","alst",1,30
"10228","921","fachwissenst",1,30
"10229","921","forschungsprogramm",1,30
"10230","921","indikator",2,30
"10231","921","klausur",1,30
"10232","921","mint",1,7
"10233","921","pradiktor",1,30
"10234","921","studienerfolg",4,30
"10235","921","ubergreif",1,30
"10236","921","vorhersag",2,30
"10237","1294","auswahl",1,10
"10238","1294","geseh",1,10
"10239","1294","handlung",1,10
"10240","1294","kategorisiert",2,10
"10241","1294","kochbuchart",1,10
"10242","1294","messgerat",1,16
"10243","1294","nos",1,24
"10244","1294","potentiell",1,10
"10245","1294","unsich",1,10
"10246","996","charakterisi",1,7
"10247","996","definition",1,7
"10248","996","fachsprach",5,7
"10249","996","fordermassnahm",1,20
"10250","996","schwierigkeitserzeug",1,7
"10251","996","sek",1,16
"10252","996","sprachlich",2,20
"10253","996","systematisi",1,21
"10254","996","text",1,18
"10255","996","vorgeschlag",1,7
"10256","113","behandl",1,29
"10257","113","falsch",1,19
"10258","113","gebildet",1,19
"10259","113","mittelstuf",2,23
"10260","113","student",1,23
"10261","1531","anlag",1,35
"10262","1531","austausch",1,6
"10263","1531","einbind",1,6
"10264","1531","labor",4,6
"10265","1531","lehrformat",1,35
"10266","1531","planungskompetenz",2,25
"10267","1531","praxiserfahr",1,6
"10268","1531","quasi",1,1
"10269","1531","seminar",2,6
"10270","1531","tatig",1,25
"10271","1531","unterrichtsplan",2,35
"10272","1105","behandl",1,29
"10273","1105","fachbezog",1,5
"10274","1105","genet",1,2
"10275","1105","medizin",1,11
"10276","1105","seminar",2,6
"10277","1105","uberzeug",1,14
"10278","255","fortbild",1,15
"10279","255","heterogenitat",3,20
"10280","255","luck",1,20
"10281","255","sprach",1,20
"10282","255","sprachlich",3,20
"10283","255","unterrichtsmaterial",1,20
"10284","23","angeregt",1,34
"10285","23","annaher",1,34
"10286","23","authentizitat",2,16
"10287","23","modul",1,27
"10288","23","portfolios",1,16
"10289","23","reflexion",1,24
"10290","613","antwort",2,34
"10291","613","argumentation",2,34
"10292","613","axiom",4,34
"10293","613","concept",1,34
"10294","613","inventory",1,34
"10295","613","kraft",1,34
"10296","613","newtonsch",4,34
"10297","613","szenari",1,34
"10298","613","testung",1,34
"10299","613","well",1,34
"10300","421","fortbild",2,15
"10301","421","lehrerfortbild",2,15
"10302","421","professionswiss",1,37
"10303","421","rahmenbeding",1,15
"10304","110","bericht",3,20
"10305","110","chemielehr",1,20
"10306","110","dokumenti",1,20
"10307","110","geseh",1,20
"10308","110","idealisiert",1,20
"10309","110","kategorisiert",1,20
"10310","110","laborpraxis",1,20
"10311","110","lehrerinn",1,20
"10312","110","licht",1,20
"10313","110","mayring",1,20
"10314","110","osterreich",1,20
"10315","110","professionswiss",1,37
"10316","110","sichtbar",2,20
"10317","110","sieh",1,20
"10318","110","stuf",1,20
"10319","110","typ",1,21
"10320","302","europa",1,9
"10321","302","histor",1,20
"10322","302","kategori",1,37
"10323","302","narrativ",2,21
"10324","302","nos",1,24
"10325","302","partn",1,6
"10326","302","seminar",1,6
"10327","302","sommersem",1,6
"10328","302","stamm",1,21
"10329","452","durchschnitt",1,3
"10330","452","empfind",1,3
"10331","452","funktional",1,3
"10332","452","gewicht",1,3
"10333","452","identitat",1,21
"10334","452","madch",5,3
"10335","452","mathemat",2,13
"10336","452","mint",3,7
"10337","452","nutzlich",1,3
"10338","452","verbal",2,3
"10339","452","vorhersag",1,3
"10340","452","warum",1,3
"10341","452","wertschatz",2,3
"10342","452","wodurch",1,3
"10343","1385","anzahl",2,31
"10344","1385","gebet",1,20
"10345","1385","kategori",2,37
"10346","1385","kontrollvariabl",1,20
"10347","1385","lehrerbefrag",3,20
"10348","1385","onlin",1,3
"10349","1385","psycholog",1,20
"10350","1385","version",2,20
"10351","456","eingeschrankt",1,11
"10352","456","erweiter",1,17
"10353","456","knowledg",1,25
"10354","456","kontinui",1,9
"10355","456","modul",2,27
"10356","456","pedagogical",1,25
"10357","456","qualifikation",2,11
"10358","456","vorgab",1,25
"10359","48","einordn",1,6
"10360","48","forschungsfeld",1,14
"10361","48","gleichermass",1,37
"10362","48","ibl",3,14
"10363","48","pisa",1,6
"10364","48","profil",3,37
"10365","48","programm",1,7
"10366","48","schliesst",1,14
"10367","48","standard",2,15
"10368","48","unterrichtsein",1,27
"10369","872","absicht",1,10
"10370","872","auseinanderzusetz",1,1
"10371","872","bedingungsfaktor",1,1
"10372","872","einzusetz",2,1
"10373","872","faktorenanalys",1,1
"10374","872","feldstudi",1,1
"10375","872","mechan",1,16
"10376","872","mocht",1,10
"10377","872","optik",1,32
"10378","872","verhalt",1,18
"10379","1491","chemieschulbuch",1,7
"10380","1491","diskursiv",1,7
"10381","1491","fachsprach",7,7
"10382","1491","text",3,18
"10383","1370","europa",1,9
"10384","1370","sprach",2,20
"10385","1370","sprachlich",3,20
"10386","1370","versuchsanleit",1,20
"10387","1210","deutet",1,35
"10388","1210","faktorenanalys",1,35
"10389","1210","gleichermass",1,35
"10390","1210","labor",3,6
"10391","1210","lehrformat",2,35
"10392","1210","lernunterstutz",2,35
"10393","1210","lll",3,26
"10394","1210","praktika",1,28
"10395","1210","professionswiss",1,37
"10396","1210","schulerlabor",1,8
"10397","1210","vorgeschlag",1,35
"10398","1210","vorles",1,9
"10399","894","experimentierumgeb",2,27
"10400","894","herausgefund",1,27
"10401","894","interaktiv",1,28
"10402","894","los",1,13
"10403","894","prompt",2,10
"10404","894","selbstreguliert",4,27
"10405","894","warum",1,10
"10406","1506","analog",1,8
"10407","1506","begrund",1,32
"10408","1506","elektr",1,26
"10409","1506","erklar",1,32
"10410","1506","fachsprach",1,7
"10411","1506","handlung",1,32
"10412","1506","handlungsmust",1,8
"10413","1506","nacht",1,8
"10414","1506","schreib",1,8
"10415","1506","schrift",4,8
"10416","1506","sprach",1,32
"10417","1506","sprachlich",2,32
"10418","1506","textsort",1,8
"10419","1506","versuchsprotokoll",6,8
"10420","1392","berufsrelevanz",1,1
"10421","1392","niedrig",1,1
"10422","1392","shulman",1,32
"10423","1392","traditionell",1,26
"10424","1392","ubungsaufgab",1,32
"10425","1099","fachdisziplin",1,30
"10426","799","berufserfahr",1,7
"10427","799","einfach",1,21
"10428","799","entwicklungsprozess",1,33
"10429","799","fortbildungsveranstalt",1,33
"10430","799","geleg",1,22
"10431","799","kooperativ",2,33
"10432","799","lebenslang",1,33
"10433","799","optimier",1,2
"10434","799","personenbezog",1,33
"10435","799","profil",1,37
"10436","799","reflexion",1,24
"10437","799","selbstverstandnis",1,33
"10438","445","aufgabenstell",1,5
"10439","445","berufsbild",1,5
"10440","445","betont",1,34
"10441","445","blended",1,19
"10442","445","elaboriert",1,5
"10443","445","energi",1,34
"10444","445","gestuft",1,34
"10445","445","kompetenzerwerb",1,19
"10446","445","modul",1,27
"10447","445","planspiel",2,34
"10448","445","rollenspiel",1,20
"10449","445","szenari",1,34
"10450","445","version",1,20
"10451","1224","bspw",1,11
"10452","1224","charakterisi",1,29
"10453","1224","charakterisier",2,29
"10454","1224","identifikation",2,29
"10455","1224","mocht",1,29
"10456","1224","pradiktor",1,30
"10457","1224","schulerwettbewerb",2,29
"10458","1224","wettbewerb",2,29
"10459","18","auswahl",1,19
"10460","18","entscheidungsprozess",2,19
"10461","18","erkenntnisprozess",1,19
"10462","18","experimentiersituation",1,10
"10463","18","hypothes",4,19
"10464","18","kognitionspsycholog",1,19
"10465","18","modelli",1,19
"10466","18","schulexperiment",1,19
"10467","18","such",2,19
"10468","18","vorgegeb",1,19
"10469","1308","diagnost",1,6
"10470","1308","experimentieraufgab",1,6
"10471","1308","gesetz",2,6
"10472","1308","promotionsvorhab",1,6
"10473","1308","schen",1,6
"10474","1308","schulerschwier",2,6
"10475","224","anschaulich",1,8
"10476","224","besuch",1,8
"10477","224","forschend",3,25
"10478","224","physikdidakt",1,33
"10479","224","relativitatstheori",1,21
"10480","224","schulerlabor",3,8
"10481","224","simulation",1,23
"10482","1414","anschaulich",1,8
"10483","1414","berufsfeld",1,5
"10484","1414","berufsorientier",3,5
"10485","1414","imag",1,8
"10486","1414","lernort",2,8
"10487","1414","mint",3,7
"10488","1414","nachbereit",1,8
"10489","1414","schulerlabor",3,8
"10490","1414","selbsteinschatz",1,9
"10491","1414","wissenserwerb",1,11
"10492","214","adressatengerecht",1,11
"10493","214","elektron",2,11
"10494","214","medizin",3,11
"10495","214","postt",1,11
"10496","214","praktikum",1,11
"10497","214","seminar",2,6
"10498","214","theyss",1,11
"10499","214","vorles",1,9
"10500","225","begleitstudi",1,33
"10501","225","forschend",3,25
"10502","225","haltung",1,33
"10503","225","luck",1,33
"10504","225","merzyn",1,33
"10505","225","mint",1,7
"10506","225","moll",1,12
"10507","225","praxisschock",1,33
"10508","225","praxisseminar",3,33
"10509","225","referendariat",1,33
"10510","225","reflexion",1,24
"10511","225","reflexiv",1,33
"10512","225","schulerlabor",4,8
"10513","225","ubergang",1,12
"10514","225","verhalt",1,33
"10515","225","vielfach",1,33
"10516","225","vorh",1,33
"10517","40","akzeptanz",1,2
"10518","40","bildschirmexperiment",1,28
"10519","40","feld",1,26
"10520","40","handlung",1,10
"10521","40","interaktiv",1,28
"10522","40","laborstudi",1,10
"10523","40","praktikum",3,28
"10524","40","skript",6,2
"10525","40","versuchsdurchfuhr",1,2
"10526","40","virtuell",1,31
"10527","812","artefakt",1,12
"10528","812","education",1,12
"10529","812","entwicklungsforsch",1,12
"10530","812","for",1,24
"10531","812","mechan",2,24
"10532","812","praktikum",2,28
"10533","812","teach",1,12
"10534","812","unterrichtsgang",1,12
"10535","568","approach",1,25
"10536","568","chain",3,25
"10537","568","education",1,25
"10538","568","entdeck",1,25
"10539","568","europa",1,25
"10540","568","forschend",2,25
"10541","568","jahrlich",1,25
"10542","568","laufzeit",1,25
"10543","568","reaction",3,25
"10544","568","zwolf",1,25
"10545","664","behandl",1,29
"10546","664","bereitstell",1,22
"10547","664","kompetenzmess",1,9
"10548","664","latent",1,14
"10549","664","priem",1,29
"10550","664","skal",1,14
"10551","664","teilkompetenz",2,15
"10552","664","testitem",1,26
"10553","1273","experimentierphas",2,27
"10554","1273","heterogenitat",1,20
"10555","1273","kompetenzerwerb",1,19
"10556","1273","kompetenzorientiert",3,6
"10557","1273","lernvoraussetz",1,6
"10558","1273","mehrfach",1,6
"10559","1273","setz",1,19
"10560","1273","walpuski",1,6
"10561","659","diagnost",2,20
"10562","659","diagnostizi",2,20
"10563","659","gesammelt",1,20
"10564","659","unterrichtsforsch",1,20
"10565","659","verbessert",1,20
"10566","34","bewertungskompetenz",6,19
"10567","34","definition",1,7
"10568","34","fuccia",1,19
"10569","34","interaktiv",1,28
"10570","34","mittl",1,7
"10571","34","pisa",1,19
"10572","34","schulabschluss",1,7
"10573","34","schulalltag",1,19
"10574","34","vorgab",2,19
"10575","182","basiskonzept",1,27
"10576","182","forderein",1,27
"10577","182","hilfestell",1,27
"10578","182","kompetenzerwerb",1,27
"10579","182","leistungsschwach",1,27
"10580","182","leistungsstark",1,27
"10581","182","optimi",1,27
"10582","182","reaktion",1,27
"10583","182","schulgesetz",1,27
"10584","182","unterrichtsein",2,27
"10585","267","bedarfsanalys",2,28
"10586","267","lab",1,28
"10587","267","multimedial",1,28
"10588","267","praktika",3,28
"10589","267","praktikum",2,28
"10590","267","supported",1,28
"10591","267","teilnehmerinn",1,28
"10592","267","tsl",2,28
"10593","267","ubersicht",1,28
"10594","267","vorbild",1,28
"10595","267","werkzeug",1,28
"10596","611","entwicklungsarbeit",1,21
"10597","611","exponat",2,21
"10598","611","forschungsbasiert",1,21
"10599","611","freie",1,21
"10600","611","insb",1,21
"10601","611","interessiert",1,21
"10602","611","kernide",1,21
"10603","611","labor",1,6
"10604","611","lernmateriali",1,21
"10605","611","lernort",1,8
"10606","611","relativist",2,21
"10607","611","relativitatstheori",4,21
"10608","611","sichtbar",1,21
"10609","611","virtuell",1,21
"10610","839","anstreng",1,31
"10611","839","epistemolog",1,34
"10612","1090","austausch",2,1
"10613","1090","bericht",1,1
"10614","1090","diskurs",2,1
"10615","1090","diversitat",1,1
"10616","1090","europa",1,1
"10617","1090","forschungsmethod",1,1
"10618","1090","forschungsstand",1,1
"10619","1090","heterogenitat",1,1
"10620","1090","inklusion",3,1
"10621","1090","inklusiv",1,1
"10622","1090","realisiert",1,1
"10623","1090","schwerpunkttag",2,1
"10624","1090","tag",1,1
"10625","1090","vernetz",1,1
"10626","1090","zuruckgreif",1,1
"10627","357","argumentativ",2,25
"10628","357","argumenti",3,25
"10629","357","diskursiv",1,25
"10630","357","effektivitat",1,25
"10631","357","kommunikativ",1,25
"10632","357","kompetenzorientiert",1,6
"10633","357","physikbezog",2,22
"10634","357","stund",1,25
"10635","897","chemieschulbuch",1,28
"10636","897","digital",2,28
"10637","897","einfach",1,26
"10638","897","feedback",1,4
"10639","897","gelernt",1,31
"10640","897","interaktiv",4,28
"10641","897","lernaufgab",5,28
"10642","897","mental",1,28
"10643","897","reprasentation",1,18
"10644","897","schnell",1,28
"10645","897","schulbuch",1,28
"10646","897","softwar",1,18
"10647","897","visualisier",1,26
"10648","148","diagnost",1,20
"10649","148","diesbezug",1,32
"10650","148","fachbezog",2,5
"10651","148","fachunterricht",1,7
"10652","148","kommunikativ",1,20
"10653","148","sprachbild",1,32
"10654","148","sprachlich",2,20
"10655","148","trifft",1,9
"10656","148","unterrichtsgescheh",1,20
"10657","378","eingerichtet",1,33
"10658","378","erb",1,33
"10659","378","grundschullehramt",1,22
"10660","378","kompetenzentwickl",1,33
"10661","378","professionsbezog",1,22
"10662","378","studienfach",3,22
"10663","303","entlang",1,1
"10664","303","fachdisziplin",1,30
"10665","303","naturwissenschaftl",2,28
"10666","303","studienanfang",1,30
"10667","1131","allgemeinbild",1,1
"10668","1131","bildungsreform",1,1
"10669","1131","chemielehrkraft",2,1
"10670","1131","forderschul",1,1
"10671","1131","heterogenitat",1,1
"10672","1131","inklusion",1,1
"10673","1131","inklusiv",3,1
"10674","1131","kennenlern",1,1
"10675","1131","masterstudier",1,1
"10676","1131","praxissem",1,24
"10677","1131","resultier",1,1
"10678","1131","seminar",1,6
"10679","1131","sonderpadagog",1,1
"10680","1131","unterrichtsgestalt",1,1
"10681","1131","zuvor",1,1
"10682","622","ander",1,8
"10683","622","begeister",1,8
"10684","622","elektron",1,11
"10685","622","modular",1,8
"10686","622","planspiel",2,8
"10687","622","schulerlabor",5,8
"10688","622","schulervorstell",1,23
"10689","622","sfb",1,25
"10690","622","universell",1,8
"10691","1109","bereichsspezif",1,30
"10692","1109","forschungsbasiert",1,23
"10693","1109","konventionell",1,23
"10694","1109","lernhindernis",1,23
"10695","1109","rahmenbeding",1,30
"10696","1109","schulervorstell",1,23
"10697","1109","stattfindet",1,23
"10698","1109","transf",1,31
"10699","1109","unterrichtsgang",1,23
"10700","843","betreu",1,6
"10701","843","einbind",1,6
"10702","843","erlangt",1,6
"10703","843","experimentierstation",1,6
"10704","843","feedback",1,4
"10705","843","kompetenzzuwach",1,6
"10706","843","labor",2,6
"10707","843","seminar",4,6
"10708","843","station",1,6
"10709","843","unterrichtshandeln",1,6
"10710","843","unterrichtswahrnehm",2,6
"10711","556","gesellschaftswissenschaft",2,7
"10712","556","herauszufind",1,22
"10713","556","nahezu",1,22
"10714","556","pradiktor",1,30
"10715","556","professionswiss",6,37
"10716","556","sachunterricht",2,7
"10717","556","untergeordnet",1,22
"10718","556","unterrichtsqualitat",1,24
"10719","556","wirkt",1,22
"10720","1215","austausch",1,1
"10721","1215","digital",2,28
"10722","1215","digitalisier",2,28
"10723","1215","for",1,24
"10724","1215","herz",2,28
"10725","1215","impuls",1,19
"10726","1215","kolleg",1,28
"10727","1215","netzwerk",1,3
"10728","1215","schwerpunkttag",1,1
"10729","1215","theoriebasiert",1,19
"10730","1215","welt",1,19
"10731","1215","werkzeug",1,28
"10732","1215","zuletzt",1,28
"10733","1164","analyseinstrument",2,29
"10734","1164","analysemethod",1,29
"10735","1164","antwortformat",1,34
"10736","1164","aufgabenstell",1,5
"10737","1164","begrund",1,34
"10738","1164","entwed",1,29
"10739","1164","forschungsarbeit",1,34
"10740","1164","forschungsinteress",1,29
"10741","1164","kategori",1,29
"10742","1164","strukturell",3,29
"10743","358","chemiespezif",1,20
"10744","358","irt",1,26
"10745","358","kompetenzentwickl",3,33
"10746","358","los",1,13
"10747","358","personenfah",1,33
"10748","358","scheck",1,20
"10749","358","sek",1,13
"10750","358","testitem",1,26
"10751","358","zuverlass",1,33
"10752","1346","chemiebezog",1,19
"10753","1346","fachdisziplin",1,30
"10754","1346","fachunterricht",1,7
"10755","1346","nawi",3,19
"10756","1346","sek",1,16
"10757","1346","teildisziplin",1,30
"10758","1346","vernetz",1,1
"10759","656","emotional",1,9
